サイボットロボッチ,10,0
サイレントメビウス,10,0
冴えない彼女の育てかた,10,0
冴えない彼女の育てかた♭,10,0
The・かぼちゃワイン,10,0
坂道のアポロン,10,0
坂本ですが?,10,0
魁!!クロマティ高校,10,0
さくら荘のペットな彼女,10,0
サクラクエスト,10,0
サクラ大戦TV,10,0
サクラダリセット,10,0
桜Trick,10,0
さくらももこ劇場コジコジ,10,0
サザエさん,10,0
ささみさん@がんばらない,10,0
ささめきこと,10,0
さすがの猿飛,10,0
さすらいくん,10,0
さすらいの少女ネル,10,0
さすらいの太陽,10,0
殺戮の天使,10,0
さばげぶっ!,10,0
佐武と市捕物控,10,0
サムライガン,10,0
侍ジャイアンツ,10,0
サムライチャンプルー,10,0
サムライフラメンコ,10,0
さよなら絶望先生,10,0
さらざんまい,10,0
サラダ十勇士トマトマン,10,0
サラリーマン金太郎,10,0
3月のライオン,10,0
さんかれあ,10,0
残響のテロル,10,0
30歳の保健体育,10,0
三者三葉,10,0
山賊の娘ローニャ,10,0
サンリオ男子,10,0
しあわせソウのオコジョさん,11,0
ジーンシャフト,11,0
ジーンダイバー,11,0
ジェッターマルス,11,0
ジェネレイターガウル,11,0
しおんの王,11,0
四月は君の嘘,11,0
屍鬼,11,0
時空探偵ゲンシクン,11,0
シグルイ,11,0
地獄少女,11,0
地獄先生ぬ～べ～,11,0
シゴフミ,11,0
史上最強の弟子ケンイチ,11,0
シスター・プリンセス,11,0
七星のスバル,11,0
七人のナナ,11,0
実は私は,11,0
疾風!アイアンリーガー,11,0
シティーハンター,11,0
シティーハンター2,11,0
シティーハンター3,11,0
シティーハンター'91,11,0
エンジェル・ハート,11,0
シドニアの騎士,11,0
しにがみのバラッド。,11,0
ジバクくん,11,0
しばいぬ子さん,11,0
しばわんこの和のこころ,11,0
島んちゅMiRiKa,11,0
ジムボタン,11,0
下ネタという概念が存在しない退屈な世界,11,0
シャーマンキング,11,1
シャイニング・ティアーズ・クロス・ウィンド,11,0
灼眼のシャナ,11,0
邪神ちゃんドロップキック,11,0
じゃりン子チエ,11,0
ジャングル黒べえ,11,0
ジャングルの王者ターちゃん,11,0
ジャングルはいつもハレのちグゥ,11,0
ジャンケンマン,11,0
シャンプー王子,11,0
シュヴァルツェスマーケン,11,0
獣王星,11,0
銃皇無尽のファフニール,11,0
獣神ライガー,11,0
重戦機エルガイム,11,0
獣戦士ガルキーバ,11,0
柔道讃歌,11,0
十二国記,11,0
十二大戦,11,0
12歳。～ちっちゃなムネのトキメキ～,11,0
シュガシュガルーン,11,0
祝福のカンパネラ,11,0
しゅごキャラ!,11,0
出撃!マシンロボレスキュー,11,0
修羅の刻,11,0
純潔のマリア,11,0
純情ロマンチカ,11,0
純情ロマンチカ2,11,0
純情ロマンチカ3,11,0
女王陛下のプティアンジェ,11,0
城下町のダンデライオン,11,0
小公子セディ,11,0
小公女セーラ,11,0
少女革命ウテナ,11,0
少女終末旅行,11,0
少女たちは荒野を目指す,11,0
少年アシベ,11,0
少年陰陽師,11,0
少年メイド,11,0
消滅都市,11,0
昭和アホ草紙あかぬけ一番!,11,0
昭和元禄落語心中,11,0
食戟のソーマ,11,1
女子かう生,11,0
女子高生の無駄づかい,11,0
じょしらく,11,0
白雪姫の伝説,11,0
しろくまカフェ,11,0
深海伝説MEREMANOID,11,0
神曲奏界ポリフォニカ,11,0
進撃の巨人,11,1
真拳伝説タイトロード,11,0
神魂合体ゴーダンナー!!,11,0
新白雪姫伝説プリーティア,11,0
新世紀エヴァンゲリオン,11,1
神世紀伝マーズ,11,0
人生相談テレビアニメーション「人生」,11,0
新造人間キャシャーン,11,0
新宝島,11,0
慎重勇者～この勇者が俺TUEEEくせに慎重すぎる～,11,1
シンデレラ物語,11,0
神八剣伝,11,0
神秘の世界エルハザード,11,0
異次元の世界エルハザード,11,0
新妹魔王の契約者,11,0
真・女神転生デビチル,11,0
侵略!イカ娘,11,1
人類は衰退しました,11,0
翠星のガルガンティア,12,0
スーキャット,12,0
スージーちゃんとマービー,12,0
スーパーヅガン,12,0
スーパードール★リカちゃん,12,0
グランダー武蔵RV,12,0
ズーブルズ,12,0
スカイガールズ,12,0
好きっていいなよ。,12,0
スキップ・ビート!,12,0
好きなものは好きだからしょうがない!!,12,0
スクールランブル,12,0
スクライド,12,0
スクラップド・プリンセス,12,0
スケアクロウマン,12,0
涼宮ハルヒの憂鬱,12,1
長門有希ちゃんの消失,12,0
すすめ!キッチン戦隊クックルン,12,0
進めシスコン,12,0
スターオーシャンEX,12,0
スターシップ・オペレーターズ,12,0
スタミュ,12,0
ずっこけナイトドンデラマンチャ,12,0
スティッチ!,12,0
素敵探偵ラビリンス,12,0
ステラ女学院高等科C3部,12,0
ステラのまほう,12,0
ストライクウィッチーズ,12,1
ストライク・ザ・ブラッド,12,0
スレイヤーズ,12,0
スロウスタート,12,0
正解するカド,13,0
世紀末オカルト学院,13,0
セイクリッドセブン,13,0
聖剣使いの禁呪詠唱,13,0
聖剣の刀鍛冶,13,0
星刻の竜騎士,13,0
聖痕のクェイサー,13,0
聖痕のクェイサーII,13,0
星銃士ビスマルク,13,0
聖戦士ダンバイン,13,0
青春ブタ野郎はバニーガール先輩の夢を見ない,13,0
生徒会の一存,13,0
生徒会役員共,13,0
生徒会役員共*,13,0
セイバーマリオネットJ,13,0
セイバーマリオネットJtoX,13,0
星方天使エンジェルリンクス,13,0
星方武侠アウトロースター,13,0
声優戦隊ボイストーム7,13,0
精霊使いの剣舞,13,0
精霊の守り人,13,0
世界一初恋,13,0
世界一初恋2,13,0
世界征服～謀略のズヴィズダー～,13,0
世界でいちばん強くなりたい!,13,0
絶園のテンペスト,13,0
石膏ボーイズ,13,0
絶対可憐チルドレン,13,0
絶対少年,13,0
絶体絶命でんぢゃらすじーさん,13,0
絶対正義ラブフェロモン,13,0
絶対防衛レヴィアタン,13,0
絶対無敵ライジンオー,13,0
瀬戸の花嫁,13,0
セラフィムコール,13,0
ゼロから始める魔法の書,13,0
0戦はやと,13,0
ゼロの使い魔,13,1
世話やきキツネの仙狐さん,13,0
戦姫絶唱シンフォギア,13,0
戦姫絶唱シンフォギアG,13,0
戦姫絶唱シンフォギアGX,13,0
戦姫絶唱シンフォギアAXZ,13,0
戦姫絶唱シンフォギアXV,13,0
閃光のナイトレイド,13,0
戦国乙女～桃色パラドックス～,13,0
戦国コレクション,13,0
戦国BASARA,13,1
戦国魔神ゴーショーグン,13,0
千銃士,13,0
せんせいのお時間,13,0
聖ルミナス女学院,13,0
ぜんまいざむらい,13,0
戦勇。,13,0
閃乱カグラ,13,0
全力ウサギ,13,0
川柳少女,13,0
ゾイドフューザーズ,14,0
ゾイドジェネシス,14,0
蒼穹のファフナー,14,0
装甲騎兵ボトムズ,14,0
奏光のストレイン,14,0
創聖のアクエリオン,14,0
アクエリオンEVOL,14,0
アクエリオンロゴス,14,0
蒼天航路,14,0
蒼天の拳,14,0
ソウルイーター,14,0
ソウルイーターノット!,14,0
ソードアート・オンライン,14,1
ソニックX,14,0
そふてにっ,14,0
ソラとウミのアイダ,14,0
そらのおとしもの,14,0
そらのおとしものf,14,0
宙のまにまに,14,0
天体のメソッド,14,0
ソ・ラ・ノ・ヲ・ト,14,0
宇宙よりも遠い場所,14,0
宇宙をかける少女,14,0
空を見上げる少女の瞳に映る世界,14,0
それが声優!,14,0
それでも世界は美しい,14,0
それでも町は廻っている,14,0
それゆけ!宇宙戦艦ヤマモト・ヨーコ,14,0
ゾンビランドサガ,14,0
だぁ!だぁ!だぁ!,15,0
ダーティペア,15,0
ダーリン・イン・ザ・フランキス,15,0
タイガーマスク,15,0
タイガーマスクW,15,0
大空魔竜ガイキング,15,0
大正野球娘。,15,0
タイタニア,15,0
大図書館の羊飼い,15,0
タイドライン・ブルー,15,0
たいむとらぶるトンデケマン!,15,0
タイムボカン,15,0
ゼンダマン,15,0
タイムパトロール隊オタスケマン,15,0
ヤットデタマン,15,0
逆転イッパツマン,15,0
イタダキマン,1,0
ダイヤのA,15,1
太陽の牙ダグラム,15,0
太陽の子エステバン,15,0
太陽の勇者ファイバード,15,0
ダイバージェンス・イヴ,15,0
だがしかし,15,0
だがしかし2,15,0
たくのみ。,15,0
田中くんはいつもけだるげ,15,0
だから僕は、Hができない。,15,0
タクティカルロア,15,0
たこやきマントマン,15,0
黄昏乙女×アムネジア,15,0
戦え!オスパー,15,0
多田くんは恋をしない,15,0
ダッシュ勝平,15,0
ダッシュ!四駆郎,15,0
タッチ,15,0
盾の勇者の成り上がり,15,1
楽しいウイロータウン,15,0
たまこまーけっと,15,0
たまゆら～hitotose～,15,0
たまゆら～もあぐれっしぶ～,15,0
球詠,15,0
ダメおやじ,15,0
だめっこどうぶつ,15,0
断裁分離のクライムエッジ,15,0
男子高校生の日常,15,0
ダンジョンに出会いを求めるのは間違っているだろうか,15,1
ダンタリアンの書架,15,0
だんちがい,15,0
団地ともお,15,0
探偵学園Q,15,0
探偵少年カゲマン,15,0
旦那が何を言っているかわからない件,15,0
ダンボール戦機,15,0
ダンボール戦機W,15,0
ダンボール戦機WARS,15,0
チア男子!!,16,0
チーズスイートホーム,16,0
地球少女アルジュナ,16,0
地球防衛企業ダイ・ガード,16,0
地球防衛家族,16,0
チックンタックン,16,0
ちっちゃな雪使いシュガー,16,0
ちとせげっちゅ!!,16,0
ちはやふる,16,1
ちはやふる2,16,0
ちはやふる3,16,0
ちびっ子怪獣ヤダモン,16,0
ちび☆デビ!,16,0
ちびまる子ちゃん,16,0
チャージマン研!,16,0
チャンス～トライアングルセッション～,16,0
中華一番!,16,0
中二病でも恋がしたい!,16,0
中二病でも恋がしたい!戀,16,0
ちゅーぶら!!,16,0
超音戦士ボーグマン,16,0
超可動ガール1/6,16,0
超くせになりそう,16,0
超攻速ガルビオン,16,0
マクロス7,34,0
超時空世紀オーガス,16,0
超時空騎団サザンクロス,16,0
超者ライディーン,16,0
超獣機神ダンクーガ,16,0
獣装機攻ダンクーガノヴァ,16,0
超重神グラヴィオン,16,0
超人高校生たちは異世界でも余裕で生き抜くようです!,16,0
超人戦隊バラタック,16,0
超速スピナー,16,0
超速変形ジャイロゼッター,16,0
超特急ヒカリアン,16,0
電光超特急ヒカリアン,16,0
超変身コス∞プレイヤー,16,0
超ぽじてぃぶ!ファイターズ,16,0
ちょこッとSister,16,0
チョコレート・アンダーグラウンド,16,0
ちょびっツ,16,0
チロリン村物語,16,0
珍豪ムチャ兵衛,16,0
チンプイ,16,0
